CO2,C6H6
0.6,1.31884539135536
0.6,1.43054563637389
0.6,1.24928812024459
0.6,1.86944463513703
0.6,3.31416111314205
0.6,1.27137156039745
0.6,3.97337805890804
0.6,2.91249208037683
0.6,1.19480313953645
0.6,1.87925275336786
0.6,2.02560937034859
0.6,4.76531915807907
0.6,4.26142207820818
0.6,1.71865284991539
0.6,1.48340024802539
0.6,2.19407201105849
0.6,1.70606972192244
0.6,2.08682663207061
0.6,1.93524474554653
0.6,2.54059604281136
0.6,1.09155286754976
0.6,1.00982332118666
0.6,4.14609081595083
0.6,3.40641070024329
0.6,2.41175350146489
0.6,0.695452110585899
0.6,1.71235635829354
0.6,0.942984046502084
0.6,0.723540231515557
0.6,2.1870838868752
0.6,2.87707751698923
0.6,1.5824149301842
0.6,1.59765458793213
0.6,4.44402518303157
0.6,3.58120245909574
0.6,2.71425953178435
0.6,3.19831791296911
0.6,2.60044526991147
0.6,3.02785938594253
0.6,1.72811605429152
0.6,0.962584718885047
0.6,0.831324796799812
0.6,1.20020498702498
0.6,1.998651466707
0.6,0.808344731731895
0.6,2.27156751938686
0.6,4.93694775214409
0.6,3.77291593711671
0.6,2.8340441550903
0.6,2.56670697310786
0.6,3.70708044173082
0.6,2.63059241477216
0.6,0.672056530286279
0.6,3.60709400242736
0.6,1.26860211155644
0.6,2.6268159217884
0.6,1.74710887840627
0.6,2.54804469276258
0.6,1.33012339099677
0.6,0.880473681869499
0.6,1.16261052881931
0.6,1.57937447370269
0.6,1.55212265056494
0.6,1.67478455631097
0.6,2.79516309207165
0.6,2.35741244582923
0.6,1.83043122583498
0.6,2.27156751938686
0.6,1.6716696239438
0.6,2.90854800942283
0.6,1.26583523786124
0.6,0.982357042849014
0.6,3.85256976994582
0.6,3.43175687595196
0.6,4.33594097421864
0.6,3.84368432266309
0.6,2.4081143469226
0.6,3.28918972276149
0.6,2.615500324411
0.6,3.33503208209205
0.6,3.05599251157279
0.6,1.86944463513703
0.6,1.03761184645816
0.6,2.02560937034859
0.6,2.00874263451747
0.6,2.77194444967985
0.6,2.44461124549951
0.6,3.19011070296679
0.6,3.72020800376916
0.6,2.35020689048021
0.6,3.09232653483169
0.6,2.79904089121518
0.6,2.16965517606906
0.6,2.03575825946027
0.6,2.87707751698923
0.6,2.21860524303506
0.6,2.67989710893615
0.6,2.79904089121518
0.6,1.36991826790492
0.6,2.26802013727155
0.6,2.44461124549951
0.6,2.97988950423421
0.6,2.4409510265512
0.6,4.5103703069935
0.6,2.4044775354687
0.6,1.51908989134763
0.6,1.69665825765132
0.6,1.93193171116813
0.6,2.61173308744528
0.7,2.37185175765315
0.7,3.03990285654735
0.7,1.60376787972881
0.7,1.13343057118786
0.7,2.66468486810258
0.7,3.19011070296679
0.7,2.23267641921423
0.7,1.998651466707
0.7,1.68102183600711
0.7,5.41063700221121
0.7,3.30582837037505
0.7,2.83794485048949
0.7,3.17781674893516
0.7,4.58191895878118
0.7,1.12552733417339
0.7,1.76937893546041
0.7,5.74894973158004
0.7,4.27535240882218
0.7,3.95987643272315
0.7,3.34758146661128
0.7,6.96963322926681
0.7,4.05025697922261
0.7,2.58917830277434
0.7,5.8176597475669
0.7,4.3593409968645
0.7,2.0425361955351
0.7,2.53315669154887
0.7,4.6828924219133
0.7,1.69979294614448
0.7,1.59155125258191
0.7,1.12815912676094
0.7,3.28918972276149
0.7,2.09025035634191
0.7,3.04392187537592
0.7,1.41891133063549
0.7,6.17184661480103
0.7,1.39000298426609
0.7,1.67478455631097
0.7,5.45180293144635
0.7,4.06843735462537
0.7,1.21375502527291
0.7,1.70921180786808
0.7,6.29188712636252
0.7,3.73774218504141
0.7,2.0425361955351
0.7,1.99529255995348
0.7,2.11428338322024
0.7,3.74652245392157
0.7,1.9154028575292
0.7,2.60420555970309
0.7,2.17313616174363
0.7,2.90066670437763
0.7,2.78741437083183
0.7,2.28578067569603
0.7,1.72495919145969
0.7,1.8046173970222
0.7,1.35849728541602
0.7,2.64572150961059
0.7,2.32506154714736
0.7,2.67989710893615
0.7,1.98523029559987
0.7,1.94852107485663
0.7,5.66486180639104
0.7,3.52965813825481
0.7,5.4569580235555
0.7,4.58191895878118
0.7,3.74652245392157
0.7,2.69514625313873
0.7,2.74880842776321
0.7,1.84339671403417
0.7,1.59155125258191
0.7,1.45393563764952
0.7,2.00201278178286
0.7,2.88100334474736
0.7,4.07754055690949
0.7,2.58167858149119
0.7,1.45393563764952
0.7,7.22919401339906
0.7,4.92213536043573
0.7,5.0611213203826
0.7,3.11665086122303
0.7,4.49611821707174
0.7,4.1920614157232
0.7,1.45687075336769
0.7,1.2936197573721
0.7,1.94077184651919
0.7,2.8003340002249
0.7,4.23824794711702
0.7,1.68726899780876
0.7,4.84835826301662
0.7,4.75559008085243
0.7,4.27070681176065
0.7,3.33921297749437
0.7,4.05025697922261
0.7,1.67790196055781
0.7,1.26583523786124
0.7,3.69833972700653
0.7,1.97184769593796
0.7,2.23267641921423
0.7,2.40084306762503
0.7,3.12477702038371
0.7,2.52944050418141
0.7,2.45193869658359
0.7,2.97192629266624
0.7,3.58120245909574
0.7,1.41600908481442
0.7,2.36462740296431
0.7,3.59413829100629
0.7,4.73615736362364
0.7,3.10447854144462
0.7,3.36434522657517
0.7,4.42514646284698
0.7,4.6828924219133
0.7,2.31432028931268
0.7,1.88252698750381
0.7,2.87315397168927
0.7,2.26447511902868
0.7,2.17661952622251
0.7,4.60587512452493
0.7,4.13692263863963
0.7,4.53416650886051
0.7,4.18131561569344
0.7,2.68751707004675
0.7,3.57258962054361
0.7,4.61067274768936
0.7,7.55783602511084
0.7,3.62006958282226
0.7,5.01626737118996
0.7,2.16270034338133
0.7,1.94187807306159
0.7,2.42633354010096
0.7,2.29646533697963
0.7,2.49609955651924
0.7,2.63437122053512
0.7,2.25031869568876
0.7,4.83855722358298
0.7,3.49547239443803
0.7,1.15196305461444
0.7,2.25031869568876
0.7,2.75651124872642
0.7,4.00495801135597
0.7,3.51254753578066
0.7,1.9651708724104
0.7,2.30003161053157
0.7,5.44149897945905
0.7,2.13843344413
0.7,3.62439918979752
0.7,3.71145409746532
0.7,3.3266769916608
0.7,4.89256752393048
0.7,1.24379305325457
0.7,2.51089447012305
0.7,1.81750477323656
0.7,4.62988452950906
0.7,5.58130267917653
0.7,4.77505671097575
0.7,4.45820670299023
0.7,4.09577297636083
0.7,2.47765835981939
0.7,2.67228637366582
0.7,2.48502784223056
0.7,2.1303704321581
0.7,1.41600908481442
0.7,2.67989710893615
0.7,2.5034923538874
0.7,2.95999851325686
0.7,1.97518972768037
0.7,2.72575512841807
0.7,4.06843735462537
0.7,2.64950956160428
0.7,4.89749022173958
0.7,3.12477702038371
0.7,3.74652245392157
0.7,3.57689493461967
0.7,3.55968694464001
0.7,3.55109621990527
0.7,3.38535010842563
0.7,2.24678550499386
0.7,1.28154822459549
0.7,4.86307567286115
0.7,4.51988238159814
0.7,3.86146396263316
0.7,1.8046173970222
0.7,4.28930211700966
0.7,2.52572664299379
0.7,5.56049565761717
0.7,3.45293985090343
0.7,2.47397711827861
0.7,2.21158388208035
0.7,1.49822696744956
0.7,3.74213122161112
0.7,3.93741727766051
0.7,2.85748262425763
0.7,3.28780478467268
0.7,1.42181610946457
0.7,2.35741244582923
0.7,1.78215863961357
0.7,2.77580848862704
0.7,3.58982413768048
0.7,3.11259116500196
0.7,3.28503565451643
0.7,3.06002058207593
0.7,2.03914602689012
0.7,1.7218047897797
0.7,2.3286466776129
0.7,2.54804469276258
0.7,3.87482164280027
0.7,1.78856319038919
0.7,4.52464162230266
0.7,4.72645372873812
0.7,2.36823840587866
0.7,5.56049565761717
0.7,5.83887127514625
0.7,3.86146396263316
0.7,4.28000015894725
0.7,3.59845465316637
0.7,4.64431571036845
0.7,3.54680417647915
0.7,4.08665243177194
0.7,2.04932373412054
0.7,7.55191285545309
0.7,3.14920960049994
0.7,12.6388899724553
0.7,6.74796149133777
0.7,1.9518462020878
0.7,1.63756870656202
0.7,2.79516309207165
0.7,1.33860874456161
0.7,5.21691899988497
0.7,1.4804424506083
0.7,5.9293871268988
0.7,4.48188536150461
0.7,4.03211132847085
0.7,4.15985930222509
0.7,3.91501260622697
0.7,3.6765264390699
0.7,3.99592429292043
0.7,4.98645935758933
0.7,4.20128145865882
0.7,4.02758034420112
0.7,4.26142207820818
0.7,3.94190475144594
0.7,2.63059241477216
0.7,2.43363760442311
0.7,0.817503798124675
0.7,4.23361958700393
0.7,2.77967482211504
0.7,1.85965840630157
0.7,3.03990285654735
0.7,1.77257018520136
0.7,2.11428338322024
0.7,1.7789600379276
0.8,2.17661952622251
0.8,1.77257018520136
0.8,2.45560592768863
0.8,3.16963202520368
0.8,1.8890827441234
0.8,2.01885546115516
0.8,4.79455723358738
0.8,3.52109840596471
0.8,2.12117146696284
0.8,3.78173131361276
0.8,3.30166535310863
0.8,3.52537716454475
0.8,3.43598902469225
0.8,2.26093246520314
0.8,2.0425361955351
0.8,1.9651708724104
0.8,4.20589471822386
0.8,5.51898105425066
0.8,1.84015168461932
0.8,3.48694812964709
0.8,10.0835649977234
0.8,3.82150898514276
0.8,7.26410747614906
0.8,4.66841021340003
0.8,1.69979294614448
0.8,2.49979479009124
0.8,2.70660731056988
0.8,3.00383362098301
0.8,3.97487944890095
0.8,3.86591433757495
0.8,5.56049565761717
0.8,6.11760892766304
0.8,6.22083493431058
0.8,6.08516433088984
0.8,3.25188372230693
0.8,2.87315397168927
0.8,15.5890797944594
0.8,7.48098931991788
0.8,1.94187807306159
0.8,3.46567630209742
0.8,2.19057676096473
0.8,2.73343036380859
0.8,2.60044526991147
0.8,2.36101874943825
0.8,1.48932339154145
0.8,4.61547250009626
0.8,4.86307567286115
0.8,4.37809966124163
0.8,3.0198417315232
0.8,3.39376766281125
0.8,6.83285830276772
0.8,2.16270034338133
0.8,1.9885819738019
0.8,2.77967482211504
0.8,1.99529255995348
0.8,2.7449604638164
0.8,7.09025805183638
0.8,2.31074458300783
0.8,3.07211836275156
0.8,3.02785938594253
0.8,1.57633651055666
0.8,4.2846500617912
0.8,3.7949708199494
0.8,4.4534773894059
0.8,4.6828924219133
0.8,2.14535493015425
0.8,3.44445999235423
0.8,5.63346510318638
0.8,5.55529907971561
0.8,1.81750477323656
0.8,2.06974391806873
0.8,1.78856319038919
0.8,1.79818837536102
0.8,2.66848446692883
0.8,1.9154028575292
0.8,2.16617656976075
0.8,3.58551219357988
0.8,2.36101874943825
0.8,4.1920614157232
0.8,4.97158376146257
0.8,3.03588610173811
0.8,2.16617656976075
0.8,5.25745138261668
0.8,5.8176597475669
0.8,7.48688871524111
0.8,5.74367876588755
0.8,3.28088382456762
0.8,1.86618012586854
0.8,3.0238494258397
0.8,2.9480911901525
0.8,4.68772407392587
0.8,9.2417017512885
0.8,5.28793839309669
0.8,1.92200713288345
0.8,3.32250279745745
0.8,2.83794485048949
0.8,5.15133934547308
0.8,4.61547250009626
0.8,4.71191418828081
0.8,2.35020689048021
0.8,2.62304174207345
0.8,2.98387451626288
0.8,2.60796816571192
0.8,5.37984989184678
0.8,3.01583630343583
0.8,3.14920960049994
0.8,2.52944050418141
0.8,2.92433796150627
0.8,5.80706632784425
0.8,2.29290142296294
0.8,2.59668729683025
0.8,7.3751394675463
0.8,3.26015826387977
0.8,5.24730575025914
0.8,8.3199201197592
0.8,1.9518462020878
0.8,2.99584317196405
0.8,2.90854800942283
0.8,3.05196670332871
0.8,1.50417524989182
0.8,3.96437479775143
0.8,1.39864884593524
0.8,2.55177250349296
